 ,Area,Mean,Min,Max,X,Y
455,0.323,255,255,255,2132.673,407.103
456,0.323,255,255,255,2164.491,407.103
457,0.646,255,255,255,2268.753,407.103
458,0.323,255,255,255,2270.173,407.103
459,0.323,255,255,255,2354.264,407.103
460,4.520,255,255,255,1891.155,409.862
461,0.323,255,255,255,1894.036,407.671
462,1.291,255,255,255,1915.343,408.381
463,0.323,255,255,255,2344.037,407.671
464,0.323,255,255,255,2363.923,407.671
465,0.323,255,255,255,1911.082,408.239
466,0.323,255,255,255,2246.309,408.239
467,1.291,255,255,255,2304.264,408.523
468,0.323,255,255,255,2317.900,408.239
469,0.323,255,255,255,2347.446,408.239
470,0.323,255,255,255,2374.150,408.239
471,0.646,255,255,255,2376.139,408.523
472,0.323,255,255,255,2436.650,408.239
473,0.646,255,255,255,1880.116,409.091
474,0.646,255,255,255,1883.525,408.807
475,0.323,255,255,255,1886.650,408.807
476,0.646,255,255,255,2302.559,409.091
477,0.323,255,255,255,2308.809,408.807
478,0.323,255,255,255,1911.082,409.375
479,0.323,255,255,255,2145.173,409.375
480,0.323,255,255,255,2189.491,409.375
481,0.646,255,255,255,2196.025,409.375
482,0.323,255,255,255,2267.332,409.375
483,0.323,255,255,255,2274.150,409.375
484,0.323,255,255,255,2381.537,409.375
485,0.323,255,255,255,1866.763,409.944
486,0.323,255,255,255,2221.878,409.944
487,0.323,255,255,255,2744.037,409.944
488,0.323,255,255,255,1868.468,410.512
489,2.583,255,255,255,1881.607,411.151
490,1.291,255,255,255,1884.377,411.364
491,0.323,255,255,255,1889.491,410.512
492,0.323,255,255,255,2357.673,410.512
493,0.323,255,255,255,1887.218,411.080
494,0.323,255,255,255,1920.741,411.080
495,0.323,255,255,255,2349.150,411.080
496,0.323,255,255,255,2388.923,411.080
497,0.323,255,255,255,1861.082,411.648
498,0.323,255,255,255,1862.218,411.648
499,0.323,255,255,255,1867.332,411.648
500,0.323,255,255,255,1983.809,411.648
501,0.323,255,255,255,2231.537,411.648
502,0.323,255,255,255,2268.468,411.648
503,0.323,255,255,255,2373.582,411.648
504,0.323,255,255,255,2757.105,411.648
505,0.323,255,255,255,1863.354,412.216
506,0.323,255,255,255,1893.468,412.216
507,0.323,255,255,255,1917.900,412.216
508,0.323,255,255,255,1919.604,412.216
509,0.646,255,255,255,1923.866,412.500
510,0.323,255,255,255,2215.059,412.216
511,0.323,255,255,255,2360.514,412.216
512,0.646,255,255,255,1867.616,412.785
513,0.323,255,255,255,1894.604,412.785
514,0.323,255,255,255,1899.718,412.785
515,0.323,255,255,255,1903.695,412.785
516,0.323,255,255,255,2270.173,412.785
517,0.323,255,255,255,2272.446,412.785
518,0.323,255,255,255,1861.082,413.353
519,0.968,255,255,255,1873.203,413.921
520,0.323,255,255,255,1878.695,413.353
521,0.646,255,255,255,1885.798,413.637
522,0.323,255,255,255,2211.650,413.353
523,0.323,255,255,255,2267.900,413.353
524,0.968,255,255,255,2342.332,413.732
525,1.291,255,255,255,7183.957,413.779
526,0.323,255,255,255,1859.945,413.921
527,0.323,255,255,255,1864.491,413.921
528,0.323,255,255,255,1881.536,413.921
529,0.323,255,255,255,1906.536,413.921
530,0.323,255,255,255,2215.628,413.921
531,0.323,255,255,255,2323.582,413.921
532,0.323,255,255,255,2344.037,413.921
533,0.968,255,255,255,1861.839,414.679
534,0.323,255,255,255,1902.559,414.489
535,0.323,255,255,255,1910.514,414.489
536,0.323,255,255,255,1912.786,414.489
537,0.323,255,255,255,1946.309,414.489
538,0.323,255,255,255,1947.445,414.489
539,0.646,255,255,255,1859.661,415.057
540,0.646,255,255,255,1863.638,415.057
541,0.323,255,255,255,1915.059,415.057
542,0.323,255,255,255,2321.309,415.057
543,0.323,255,255,255,2324.719,415.057
544,1.614,255,255,255,7181.429,415.512
545,0.323,255,255,255,1873.582,415.625
546,0.323,255,255,255,2266.764,415.625
547,0.323,255,255,255,1857.104,416.194
548,1.291,255,255,255,1871.167,416.620
549,0.323,255,255,255,1925.286,416.194
550,0.323,255,255,255,2306.537,416.194
551,0.323,255,255,255,2420.741,416.194
552,0.323,255,255,255,1880.400,416.762
553,0.323,255,255,255,1905.968,416.762
554,0.323,255,255,255,1929.264,416.762
555,0.323,255,255,255,2269.037,416.762
556,0.323,255,255,255,7184.951,416.762
557,0.323,255,255,255,1853.695,417.330
558,0.323,255,255,255,1858.809,417.330
559,1.614,255,255,255,1861.309,418.353
560,0.323,255,255,255,1912.786,417.330
561,0.323,255,255,255,1996.877,417.330
562,0.323,255,255,255,2208.809,417.330
563,0.323,255,255,255,2216.196,417.330
564,0.323,255,255,255,2305.969,417.330
565,0.323,255,255,255,7180.974,417.330
566,0.646,255,255,255,1851.707,417.898
567,0.968,255,255,255,1920.362,418.088
568,0.323,255,255,255,2288.923,417.898
569,0.323,255,255,255,2308.809,417.898
570,0.323,255,255,255,2333.241,417.898
571,0.646,255,255,255,1853.979,418.750
572,0.323,255,255,255,1863.923,418.466
573,0.323,255,255,255,1865.059,418.466
574,0.323,255,255,255,1857.104,419.035
575,0.323,255,255,255,1962.218,419.035
576,0.323,255,255,255,2213.923,419.035
577,0.323,255,255,255,1982.105,419.603
578,0.323,255,255,255,2123.014,419.603
579,0.968,255,255,255,2286.650,420.171
580,0.323,255,255,255,2725.855,419.603
581,0.646,255,255,255,1851.423,420.455
582,0.646,255,255,255,1861.366,420.171
583,0.323,255,255,255,1951.991,420.171
584,0.323,255,255,255,2211.082,420.171
585,0.323,255,255,255,2213.355,420.171
586,0.323,255,255,255,2234.378,420.171
587,0.323,255,255,255,2288.355,420.171
588,0.323,255,255,255,1965.627,420.739
589,0.323,255,255,255,2144.037,420.739
590,0.323,255,255,255,2157.105,420.739
591,0.323,255,255,255,2347.446,420.739
592,0.323,255,255,255,2724.151,420.739
593,0.323,255,255,255,1861.650,421.307
594,0.323,255,255,255,2240.059,421.307
595,0.323,255,255,255,2298.582,421.307
596,0.323,255,255,255,1856.536,421.875
597,0.323,255,255,255,1860.513,421.875
598,0.323,255,255,255,2209.946,421.875
599,0.323,255,255,255,2287.787,421.875
600,1.937,255,255,255,1842.237,423.391
601,0.323,255,255,255,1843.468,422.444
602,0.323,255,255,255,1861.650,422.444
603,0.646,255,255,255,1879.263,422.728
604,0.323,255,255,255,2163.923,422.444
605,0.323,255,255,255,2263.923,422.444
606,0.323,255,255,255,1854.832,423.012
607,0.323,255,255,255,1866.763,423.012
608,0.968,255,255,255,1868.657,423.391
609,0.323,255,255,255,2186.082,423.012
610,0.323,255,255,255,1840.627,423.580
611,0.323,255,255,255,1892.332,423.580
612,0.323,255,255,255,2087.218,423.580
613,0.323,255,255,255,2233.241,423.580
614,0.323,255,255,255,1881.536,424.148
615,0.323,255,255,255,2155.968,424.148
616,0.323,255,255,255,1846.877,424.716
617,0.968,255,255,255,1892.142,425.095
618,0.323,255,255,255,1978.127,424.716
619,0.323,255,255,255,2116.196,424.716
620,0.323,255,255,255,2206.537,424.716
621,0.323,255,255,255,2211.082,424.716
622,0.323,255,255,255,2231.537,424.716
623,1.614,255,255,255,1840.400,425.512
624,0.646,255,255,255,1842.332,425.569
625,0.646,255,255,255,1851.138,425.285
626,0.323,255,255,255,1887.786,425.285
627,0.323,255,255,255,1895.173,425.285
628,0.323,255,255,255,2320.741,425.285
629,0.323,255,255,255,2345.173,425.285
630,0.323,255,255,255,1849.718,425.853
631,0.646,255,255,255,1863.638,426.137
632,0.323,255,255,255,1877.559,425.853
633,0.323,255,255,255,1967.332,425.853
634,0.323,255,255,255,1984.945,425.853
635,0.323,255,255,255,2213.923,425.853
636,0.323,255,255,255,2223.014,425.853
637,0.323,255,255,255,2311.082,425.853
638,0.323,255,255,255,1891.764,426.421
639,0.323,255,255,255,1893.468,426.421
640,0.323,255,255,255,1955.400,426.421
641,0.323,255,255,255,1862.218,426.989
642,0.323,255,255,255,1871.877,426.989
643,0.323,255,255,255,2182.673,426.989
644,0.323,255,255,255,2186.650,426.989
645,0.323,255,255,255,1892.332,427.557
646,0.323,255,255,255,2257.673,427.557
647,0.323,255,255,255,2216.196,428.125
648,0.323,255,255,255,2219.037,428.125
649,0.323,255,255,255,2245.173,428.125
650,0.323,255,255,255,2259.378,428.125
651,0.323,255,255,255,2296.309,428.125
652,1.937,255,255,255,1870.078,429.830
653,0.323,255,255,255,1881.536,428.694
654,0.323,255,255,255,1892.900,428.694
655,0.323,255,255,255,2241.196,428.694
656,0.323,255,255,255,2266.764,428.694
657,0.323,255,255,255,2650.287,428.694
658,3.228,255,255,255,1867.332,429.887
659,0.323,255,255,255,1902.559,429.262
660,0.323,255,255,255,2021.877,429.262
661,0.323,255,255,255,2202.559,429.262
662,0.323,255,255,255,2140.627,429.830
