 ,Area,Mean,Min,Max,X,Y
585,0.323,255,255,255,1392.899,5476.995
586,0.323,255,255,255,1396.876,5476.995
587,0.646,255,255,255,1398.296,5476.995
588,2.905,255,255,255,1405.462,5478.889
589,2.905,255,255,255,1385.133,5479.141
590,0.323,255,255,255,1389.489,5477.563
591,0.968,255,255,255,1390.815,5478.131
592,0.646,255,255,255,1402.274,5477.563
593,1.937,255,255,255,1416.005,5478.605
594,0.323,255,255,255,1395.171,5478.131
595,0.323,255,255,255,1404.262,5478.131
596,0.646,255,255,255,1406.819,5478.131
597,0.646,255,255,255,1392.899,5478.983
598,0.646,255,255,255,1397.728,5478.699
599,1.614,255,255,255,1414.035,5479.495
600,0.323,255,255,255,1502.558,5478.699
601,15.173,255,255,255,1384.726,5485.082
602,2.905,255,255,255,1396.308,5480.025
603,1.614,255,255,255,1400.171,5479.836
604,0.323,255,255,255,1503.694,5479.268
605,0.646,255,255,255,1507.671,5479.552
606,0.323,255,255,255,1513.921,5479.268
607,1.291,255,255,255,1526.563,5479.836
608,9.685,255,255,255,1284.243,5483.093
609,0.323,255,255,255,1391.762,5479.836
610,0.646,255,255,255,1511.649,5480.120
611,0.323,255,255,255,1287.217,5480.404
612,2.905,255,255,255,1290.878,5481.919
613,0.646,255,255,255,1384.092,5480.688
614,0.323,255,255,255,1406.535,5480.404
615,0.323,255,255,255,1501.421,5480.404
616,0.323,255,255,255,1502.558,5480.404
617,0.323,255,255,255,1520.171,5480.404
618,1.291,255,255,255,1390.910,5481.114
619,0.968,255,255,255,1393.088,5481.540
620,0.323,255,255,255,1401.421,5480.972
621,0.323,255,255,255,1410.512,5480.972
622,0.323,255,255,255,1505.399,5480.972
623,0.646,255,255,255,1507.955,5481.256
624,0.323,255,255,255,1516.194,5480.972
625,0.968,255,255,255,1287.027,5481.730
626,0.968,255,255,255,1395.171,5481.730
627,0.323,255,255,255,1396.876,5481.540
628,0.323,255,255,255,1502.558,5481.540
629,0.323,255,255,255,1515.058,5481.540
630,0.323,255,255,255,1298.580,5482.109
631,7.748,255,255,255,1376.208,5484.263
632,1.614,255,255,255,1384.035,5482.449
